"","indicator_name","respondant_name","indicator_num","measure","value","cert_val_funct","vf.sentance","weight","cert_weight","sheet_name","weight.name","ind.axis.title"
"1663","Tree disease and rapid mortality","Martin Hu",11,100,0,"3","Linear",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1664","Tree disease and rapid mortality","Adam Th",11,40,20,"5",NA,90,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1665","Tree disease and rapid mortality","Adam Th",11,60,10,"5",NA,90,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1666","Tree disease and rapid mortality","Adam Th",11,80,5,"5",NA,90,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1667","Tree disease and rapid mortality","David L",11,100,0,"3","Some death is favourable, but not too much. Too much isnt a lot.",50,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1668","Tree disease and rapid mortality","David V",11,10,80,"1",NA,25,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1669","Tree disease and rapid mortality","Karen Ho",11,100,0,"0","Not confident on this one - not sure how you detect basal area mortality and there are lots of and/ors. Defer to the experts on this one.",80,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1670","Tree disease and rapid mortality","Alasdair Fi",11,100,0,NA,"I don't really understand this one. Would woods with chalara or DED (or other tree disease) be automatically unfavourable? Maybe that's all the assessment needs?",25,NA,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1671","Tree disease and rapid mortality","Dean K",11,50,50,"3",NA,40,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1672","Tree disease and rapid mortality","Martin Hu",11,60,40,"3","Linear",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1673","Tree disease and rapid mortality","Martin Hu",11,80,20,"3","Linear",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1674","Tree disease and rapid mortality","Martin Hu",11,70,30,"3","Linear",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1675","Tree disease and rapid mortality","Adam Th",11,0,100,"5",NA,90,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1676","Tree disease and rapid mortality","Jim Sm-Wr",11,25,70,"3","0% mortality is not necessarily desirable; a low background level of tree mortality is desirable for nutrient cycling, opening up of canopy, reducing dominance of certain species, etc. Above c. 10% I would say it becomes a concern, with 25%+ becoming a serious threat, particularly where species diversity is low. Not sure how it would tail out at the far end - lots of factors to consider, but 100% mortality is usually a disaster!",84.2105263157895,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1677","Tree disease and rapid mortality","Adam Th",11,20,40,"5",NA,90,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1678","Tree disease and rapid mortality","Peter Lo",11,80,0,"4","I would say it goes steadily down",100,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1679","Tree disease and rapid mortality","Vanessa B",11,0,100,"3",NA,60,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1680","Tree disease and rapid mortality","David V",11,0,100,"1",NA,25,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1681","Tree disease and rapid mortality","Adam Th",11,100,0,"5",NA,90,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1682","Tree disease and rapid mortality","David V",11,20,70,"1",NA,25,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1683","Tree disease and rapid mortality","Karen Ho",11,0,100,"0","Not confident on this one - not sure how you detect basal area mortality and there are lots of and/ors. Defer to the experts on this one.",80,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1684","Tree disease and rapid mortality","Martin Hu",11,40,60,"3","Linear",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1685","Tree disease and rapid mortality","Jim Sm-Wr",11,0,60,"3","0% mortality is not necessarily desirable; a low background level of tree mortality is desirable for nutrient cycling, opening up of canopy, reducing dominance of certain species, etc. Above c. 10% I would say it becomes a concern, with 25%+ becoming a serious threat, particularly where species diversity is low. Not sure how it would tail out at the far end - lots of factors to consider, but 100% mortality is usually a disaster!",84.2105263157895,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1686","Tree disease and rapid mortality","Dean K",11,75,10,"3",NA,40,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1687","Tree disease and rapid mortality","Kylie Jo-Ma",11,100,0,"4","Typically tree disease impacts in native trees are negative to condition but can help drive positive impacts such as deadwood accummulation",50,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1688","Tree disease and rapid mortality","Saul H",11,10,25,"2","Probably the defined thresholds work ok, except that 25% of basal area suffereing rapid mortaility = intermediate conditon seems way to high, should maybe be 5-15%?",55.5555555555556,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1689","Tree disease and rapid mortality","Adam Th",11,10,90,"5",NA,90,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1690","Tree disease and rapid mortality","Liam Pl",11,0,100,"3","Slow decrease in condition with small % of mortality, then rapid decrease, then flattens out",75,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1691","Tree disease and rapid mortality","Nick RB",11,66,25,NA,"Tree diseases, especially those non native diseases can have very detremental impacts on condition",80,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1692","Tree disease and rapid mortality","Nick RB",11,100,0,NA,"Tree diseases, especially those non native diseases can have very detremental impacts on condition",80,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1693","Tree disease and rapid mortality","David L",11,10,100,"3","Some death is favourable, but not too much. Too much isnt a lot.",50,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1694","Tree disease and rapid mortality","David L",11,30,0,"3","Some death is favourable, but not too much. Too much isnt a lot.",50,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1695","Tree disease and rapid mortality","Alasdair Fi",11,0,100,NA,"I don't really understand this one. Would woods with chalara or DED (or other tree disease) be automatically unfavourable? Maybe that's all the assessment needs?",25,NA,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1696","Tree disease and rapid mortality","Alasdair Fi",11,1,0,NA,"I don't really understand this one. Would woods with chalara or DED (or other tree disease) be automatically unfavourable? Maybe that's all the assessment needs?",25,NA,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1697","Tree disease and rapid mortality","Alasdair Fi",11,40,0,NA,"I don't really understand this one. Would woods with chalara or DED (or other tree disease) be automatically unfavourable? Maybe that's all the assessment needs?",25,NA,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1698","Tree disease and rapid mortality","Kylie Jo-Ma",11,50,50,"4","Typically tree disease impacts in native trees are negative to condition but can help drive positive impacts such as deadwood accummulation",50,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1699","Tree disease and rapid mortality","Martin Hu",11,50,50,"3","Linear",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1700","Tree disease and rapid mortality","Saul H",11,5,30,"2","Probably the defined thresholds work ok, except that 25% of basal area suffereing rapid mortaility = intermediate conditon seems way to high, should maybe be 5-15%?",55.5555555555556,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1701","Tree disease and rapid mortality","Dave Bo",11,20,75,NA,"Can lead to loss of species diversity with multiple pests/diseases present or could break up single species stand to increase diversity.",87.5,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1702","Tree disease and rapid mortality","Saul H",11,15,20,"2","Probably the defined thresholds work ok, except that 25% of basal area suffereing rapid mortaility = intermediate conditon seems way to high, should maybe be 5-15%?",55.5555555555556,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1703","Tree disease and rapid mortality","Chris R",11,100,0,"2",NA,55.5555555555556,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1704","Tree disease and rapid mortality","Jim Sm-Wr",11,100,0,"3","0% mortality is not necessarily desirable; a low background level of tree mortality is desirable for nutrient cycling, opening up of canopy, reducing dominance of certain species, etc. Above c. 10% I would say it becomes a concern, with 25%+ becoming a serious threat, particularly where species diversity is low. Not sure how it would tail out at the far end - lots of factors to consider, but 100% mortality is usually a disaster!",84.2105263157895,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1705","Tree disease and rapid mortality","Liam Pl",11,30,70,"3","Slow decrease in condition with small % of mortality, then rapid decrease, then flattens out",75,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1706","Tree disease and rapid mortality","Bob Epsom",11,100,0,NA,"Some rapid mortality would be acceptable in being good 100% woodland condition but will rapidly decline afterwards.",70,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1707","Tree disease and rapid mortality","Martin Hu",11,0,100,"3","Linear",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1708","Tree disease and rapid mortality","Vanessa B",11,100,0,"3",NA,60,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1709","Tree disease and rapid mortality","Rich Br",11,100,0,"0","Conditions of a woodland habitat will change with the increase of notable pests and diseases.",20,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1710","Tree disease and rapid mortality","Martin Hu",11,20,80,"3","Linear",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1711","Tree disease and rapid mortality","Martin Hu",11,30,70,"3","Linear",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1712","Tree disease and rapid mortality","Kylie Jo-Ma",11,75,25,"4","Typically tree disease impacts in native trees are negative to condition but can help drive positive impacts such as deadwood accummulation",50,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1713","Tree disease and rapid mortality","Dave Bo",11,0,100,NA,"Can lead to loss of species diversity with multiple pests/diseases present or could break up single species stand to increase diversity.",87.5,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1714","Tree disease and rapid mortality","Liam Pl",11,80,10,"3","Slow decrease in condition with small % of mortality, then rapid decrease, then flattens out",75,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1715","Tree disease and rapid mortality","Chris R",11,50,0,"2",NA,55.5555555555556,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1716","Tree disease and rapid mortality","Bob Epsom",11,20,80,NA,"Some rapid mortality would be acceptable in being good 100% woodland condition but will rapidly decline afterwards.",70,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1717","Tree disease and rapid mortality","Nick RB",11,33,50,NA,"Tree diseases, especially those non native diseases can have very detremental impacts on condition",80,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1718","Tree disease and rapid mortality","Dave Bo",11,80,0,NA,"Can lead to loss of species diversity with multiple pests/diseases present or could break up single species stand to increase diversity.",87.5,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1719","Tree disease and rapid mortality","Mick Br",11,80,11.1111111111111,"3","As with herbiviores, disease is a natural part of woodland diverity and helps create opportunities for regeneration, hard to generalise",NA,NA,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1720","Tree disease and rapid mortality","Mick Br",11,100,0,"3","As with herbiviores, disease is a natural part of woodland diverity and helps create opportunities for regeneration, hard to generalise",NA,NA,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1721","Tree disease and rapid mortality","David V",11,5,90,"1",NA,25,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1722","Tree disease and rapid mortality","Martin Hu",11,10,90,"3","Linear",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1723","Tree disease and rapid mortality","Sonia",11,100,0,"2","Condition will decrease with the increase in mortality.",100,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1724","Tree disease and rapid mortality","Kylie Jo-Ma",11,25,95,"4","Typically tree disease impacts in native trees are negative to condition but can help drive positive impacts such as deadwood accummulation",50,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1725","Tree disease and rapid mortality","Saul H",11,0,100,"2","Probably the defined thresholds work ok, except that 25% of basal area suffereing rapid mortaility = intermediate conditon seems way to high, should maybe be 5-15%?",55.5555555555556,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1726","Tree disease and rapid mortality","Chris R",11,0,100,"2",NA,55.5555555555556,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1727","Tree disease and rapid mortality","Liam Pl",11,70,15,"3","Slow decrease in condition with small % of mortality, then rapid decrease, then flattens out",75,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1728","Tree disease and rapid mortality","Liam Pl",11,90,5,"3","Slow decrease in condition with small % of mortality, then rapid decrease, then flattens out",75,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1729","Tree disease and rapid mortality","Chris R",11,15,40,"2",NA,55.5555555555556,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1730","Tree disease and rapid mortality","Saul H",11,20,5,"2","Probably the defined thresholds work ok, except that 25% of basal area suffereing rapid mortaility = intermediate conditon seems way to high, should maybe be 5-15%?",55.5555555555556,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1731","Tree disease and rapid mortality","Liam Pl",11,10,85,"3","Slow decrease in condition with small % of mortality, then rapid decrease, then flattens out",75,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1732","Tree disease and rapid mortality","Bob Epsom",11,80,0,NA,"Some rapid mortality would be acceptable in being good 100% woodland condition but will rapidly decline afterwards.",70,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1733","Tree disease and rapid mortality","Hannah Pa",11,100,0,"2","the higher percentage of diseased trees the lower the woodland condition",85.7142857142857,NA,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1734","Tree disease and rapid mortality","Vanessa B",11,60,0,"3",NA,60,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1735","Tree disease and rapid mortality","Sonia",11,75,10,"2","Condition will decrease with the increase in mortality.",100,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1736","Tree disease and rapid mortality","Vanessa B",11,80,0,"3",NA,60,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1737","Tree disease and rapid mortality","Lou Ha",11,100,0,"1",NA,100,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1738","Tree disease and rapid mortality","Chris R",11,10,80,"2",NA,55.5555555555556,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1739","Tree disease and rapid mortality","Iain Mo",11,20,50,"3","Woodland condition based on tree health will depend on other factors such as species diversity and whether pathogens are generalist or species specific",37.5,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1740","Tree disease and rapid mortality","Bob Epsom",11,60,40,NA,"Some rapid mortality would be acceptable in being good 100% woodland condition but will rapidly decline afterwards.",70,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1741","Tree disease and rapid mortality","Iain Mo",11,60,10,"3","Woodland condition based on tree health will depend on other factors such as species diversity and whether pathogens are generalist or species specific",37.5,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1742","Tree disease and rapid mortality","Iain Mo",11,80,0,"3","Woodland condition based on tree health will depend on other factors such as species diversity and whether pathogens are generalist or species specific",37.5,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1743","Tree disease and rapid mortality","Bob Epsom",11,40,60,NA,"Some rapid mortality would be acceptable in being good 100% woodland condition but will rapidly decline afterwards.",70,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1744","Tree disease and rapid mortality","Lou Ha",11,40,0,"1",NA,100,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1745","Tree disease and rapid mortality","Liam Pl",11,20,80,"3","Slow decrease in condition with small % of mortality, then rapid decrease, then flattens out",75,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1746","Tree disease and rapid mortality","Liam Pl",11,40,50,"3","Slow decrease in condition with small % of mortality, then rapid decrease, then flattens out",75,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1747","Tree disease and rapid mortality","Lou Ha",11,30,5,"1",NA,100,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1748","Tree disease and rapid mortality","Chris R",11,25,20,"2",NA,55.5555555555556,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1749","Tree disease and rapid mortality","Liam Pl",11,60,20,"3","Slow decrease in condition with small % of mortality, then rapid decrease, then flattens out",75,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1750","Tree disease and rapid mortality","Rich Br",11,0,100,"0","Conditions of a woodland habitat will change with the increase of notable pests and diseases.",20,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1751","Tree disease and rapid mortality","Kylie Jo-Ma",11,0,100,"4","Typically tree disease impacts in native trees are negative to condition but can help drive positive impacts such as deadwood accummulation",50,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1752","Tree disease and rapid mortality","Dave Bo",11,100,0,NA,"Can lead to loss of species diversity with multiple pests/diseases present or could break up single species stand to increase diversity.",87.5,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1753","Tree disease and rapid mortality","Nick RB",11,0,100,NA,"Tree diseases, especially those non native diseases can have very detremental impacts on condition",80,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1754","Tree disease and rapid mortality","Iain Mo",11,40,20,"3","Woodland condition based on tree health will depend on other factors such as species diversity and whether pathogens are generalist or species specific",37.5,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1755","Tree disease and rapid mortality","Daniel Ai",11,0,100,"3","Signifcant tree disease impacts woodland condition negatively",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1756","Tree disease and rapid mortality","Saul H",11,30,0,"2","Probably the defined thresholds work ok, except that 25% of basal area suffereing rapid mortaility = intermediate conditon seems way to high, should maybe be 5-15%?",55.5555555555556,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1757","Tree disease and rapid mortality","Sonia",11,25,40,"2","Condition will decrease with the increase in mortality.",100,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1758","Tree disease and rapid mortality","Hannah Pa",11,20,50,"2","the higher percentage of diseased trees the lower the woodland condition",85.7142857142857,NA,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1759","Tree disease and rapid mortality","Hannah Pa",11,40,30,"2","the higher percentage of diseased trees the lower the woodland condition",85.7142857142857,NA,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1760","Tree disease and rapid mortality","Iain Mo",11,0,100,"3","Woodland condition based on tree health will depend on other factors such as species diversity and whether pathogens are generalist or species specific",37.5,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1761","Tree disease and rapid mortality","Iain Mo",11,100,0,"3","Woodland condition based on tree health will depend on other factors such as species diversity and whether pathogens are generalist or species specific",37.5,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1762","Tree disease and rapid mortality","Liam Pl",11,50,30,"3","Slow decrease in condition with small % of mortality, then rapid decrease, then flattens out",75,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1763","Tree disease and rapid mortality","Sonia",11,50,20,"2","Condition will decrease with the increase in mortality.",100,2,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1764","Tree disease and rapid mortality","Dave Bo",11,40,20,NA,"Can lead to loss of species diversity with multiple pests/diseases present or could break up single species stand to increase diversity.",87.5,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1765","Tree disease and rapid mortality","Rhiannon Hoy",11,10,50,"2","Tree disease and rapid mortality with a basal area percentage of 10% decreases the woodland condition, with anything higher being bad condition.",100,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1766","Tree disease and rapid mortality","Liam Pl",11,100,0,"3","Slow decrease in condition with small % of mortality, then rapid decrease, then flattens out",75,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1767","Tree disease and rapid mortality","Nick RB",11,10,75,NA,"Tree diseases, especially those non native diseases can have very detremental impacts on condition",80,5,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1768","Tree disease and rapid mortality","Lou Ha",11,0,80,"1",NA,100,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1769","Tree disease and rapid mortality","Rhiannon Hoy",11,0,100,"2","Tree disease and rapid mortality with a basal area percentage of 10% decreases the woodland condition, with anything higher being bad condition.",100,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1770","Tree disease and rapid mortality","Rhiannon Hoy",11,100,0,"2","Tree disease and rapid mortality with a basal area percentage of 10% decreases the woodland condition, with anything higher being bad condition.",100,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1771","Tree disease and rapid mortality","Lou Ha",11,20,30,"1",NA,100,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1772","Tree disease and rapid mortality","Saul H",11,100,0,"2","Probably the defined thresholds work ok, except that 25% of basal area suffereing rapid mortaility = intermediate conditon seems way to high, should maybe be 5-15%?",55.5555555555556,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1773","Tree disease and rapid mortality","Daniel Ai",11,20,50,"3","Signifcant tree disease impacts woodland condition negatively",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1774","Tree disease and rapid mortality","Daniel Ai",11,40,10,"3","Signifcant tree disease impacts woodland condition negatively",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1775","Tree disease and rapid mortality","Daniel Ai",11,60,0,"3","Signifcant tree disease impacts woodland condition negatively",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1776","Tree disease and rapid mortality","Hannah Pa",11,0,100,"2","the higher percentage of diseased trees the lower the woodland condition",85.7142857142857,NA,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1777","Tree disease and rapid mortality","Lou Ha",11,5,100,"1",NA,100,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1778","Tree disease and rapid mortality","Daniel Ai",11,100,0,"3","Signifcant tree disease impacts woodland condition negatively",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1779","Tree disease and rapid mortality","Dave Bo",11,60,10,NA,"Can lead to loss of species diversity with multiple pests/diseases present or could break up single species stand to increase diversity.",87.5,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1780","Tree disease and rapid mortality","Bob Epsom",11,10,100,NA,"Some rapid mortality would be acceptable in being good 100% woodland condition but will rapidly decline afterwards.",70,3,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1781","Tree disease and rapid mortality","Rhiannon Hoy",11,25,0,"2","Tree disease and rapid mortality with a basal area percentage of 10% decreases the woodland condition, with anything higher being bad condition.",100,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1782","Tree disease and rapid mortality","Daniel Ai",11,80,0,"3","Signifcant tree disease impacts woodland condition negatively",60,4,"Tree health","Tree health","Rapid mortality (% of basal area)"
"1783","Tree regeneration","Jim Sm-Wr",9,2,90,"4","0 regen will almost always give a score of 0. Above this, a steep climb to 1, as this is a very significant improvement. Improvement drops off above 1, as 1 or 2-years'-worth of regen can be lost without significant impact to the woodland(?).",89.4736842105263,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1784","Tree regeneration","Rich Br",9,0,0,"4","A woodland in good condition would exibit signs of regenerating shrub and canopy species",100,5,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1785","Tree regeneration","Dean K",9,2,75,"4",NA,100,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1786","Tree regeneration","David L",9,3,100,"4","This is so tied to the sites history of herbivore management that its hard to simplify it. Good is 2 or more classes.",100,5,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1787","Tree regeneration","Jim Sm-Wr",9,1,65,"4","0 regen will almost always give a score of 0. Above this, a steep climb to 1, as this is a very significant improvement. Improvement drops off above 1, as 1 or 2-years'-worth of regen can be lost without significant impact to the woodland(?).",89.4736842105263,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1788","Tree regeneration","Kylie Jo-Ma",9,3,100,"4",NA,60,2,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1789","Tree regeneration","Dean K",9,1,50,"4",NA,100,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1790","Tree regeneration","Jim Sm-Wr",9,0,0,"4","0 regen will almost always give a score of 0. Above this, a steep climb to 1, as this is a very significant improvement. Improvement drops off above 1, as 1 or 2-years'-worth of regen can be lost without significant impact to the woodland(?).",89.4736842105263,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1791","Tree regeneration","Saul H",9,1,33,"4","I see this as an improant indicater - and not just of herbivore impactm but also of light conditons, dyanamism, natua lproceses, etc. But - too much may indicate a lack of disturbance (browsing and grazing) and could be negative - rapidly leading to infill and uniform structure, so needs to be a balance. Regen classes indicates continuity of conditons (inc dynamism) but I like the idea of using a DAFOR score becasue this could offer an opoprtunity to reward 'optimal' - which is probably frequent (continuous) in a temporal sense, but spatially patchy/occasional.",100,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1792","Tree regeneration","Dean K",9,0,0,"4",NA,100,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1793","Tree regeneration","Sonia",9,0,0,"3","Condition improves with higher number of tree regen classes present in the woodland",100,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1794","Tree regeneration","Dean K",9,3,100,"4",NA,100,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1795","Tree regeneration","Mick Br",9,0,0,NA,"I think woodlands naturally have 'oulses' of regeneration, so equal representation through all clasees not necessarily importnat",NA,NA,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1796","Tree regeneration","Mick Br",9,1,87.5,NA,"I think woodlands naturally have 'oulses' of regeneration, so equal representation through all clasees not necessarily importnat",NA,NA,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1797","Tree regeneration","David L",9,2,100,"4","This is so tied to the sites history of herbivore management that its hard to simplify it. Good is 2 or more classes.",100,5,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1798","Tree regeneration","Kylie Jo-Ma",9,1,0,"4",NA,60,2,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1799","Tree regeneration","Saul H",9,0,0,"4","I see this as an improant indicater - and not just of herbivore impactm but also of light conditons, dyanamism, natua lproceses, etc. But - too much may indicate a lack of disturbance (browsing and grazing) and could be negative - rapidly leading to infill and uniform structure, so needs to be a balance. Regen classes indicates continuity of conditons (inc dynamism) but I like the idea of using a DAFOR score becasue this could offer an opoprtunity to reward 'optimal' - which is probably frequent (continuous) in a temporal sense, but spatially patchy/occasional.",100,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1800","Tree regeneration","David V",9,1,50,"3","The more ranges of of age class are an indicator that past management has allowed regeneration to prevail",87.5,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1801","Tree regeneration","David V",9,2,80,"3","The more ranges of of age class are an indicator that past management has allowed regeneration to prevail",87.5,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1802","Tree regeneration","Paul Allen",9,3,100,"4","Regen can be in pusles over longer periods",NA,NA,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1803","Tree regeneration","Karen Ho",9,1,33,"5","Woodland condition increases with the addition of another regen. All three needed for good woodland condition.",100,4,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1804","Tree regeneration","Rich Br",9,1,10,"4","A woodland in good condition would exibit signs of regenerating shrub and canopy species",100,5,"Regen","Tree regeneration","Number of regenerating tree classes present"
"1805","Tree regeneration","Peter Lo",9,0,0,"2","I'm finding this the most difficult category. You need enough to guarantee the wood survival particulalrly if the existing trees are moribund and dying but possibly not too much especially where you get a single species flush, especially something like birch. Seedling flushes can be very ephemeral due to grazing from slugs and deer etc. Probably the most important factor is the recruitment from larger seedlings to saplings as that only happens when light reaches a certain threshold...different for different species. So the critical factor should be survival of class 3. Not sure how to put that on the graph",80,3,"Regen","Tree regeneration","Number of regenerating tree classes present"
